x_east_m,y_north_m,lat,lon,mnt_m,mns_m,mnh_m
290.0,240.0,48.8126059,7.8556558,142.38,142.38,0.0
300.0,240.0,48.8126059,7.8557922,142.33,142.33,0.0
-300.0,230.0,48.8125161,7.8476078,143.21,143.21,0.0
-290.0,230.0,48.8125161,7.8477442,143.39,150.68,7.29
-280.0,230.0,48.8125161,7.8478806,143.38,145.43,2.05
-270.0,230.0,48.8125161,7.848017,143.76,147.4,3.63
-260.0,230.0,48.8125161,7.8481534,143.66,147.07,3.41
-250.0,230.0,48.8125161,7.8482898,143.79,145.02,1.23
-240.0,230.0,48.8125161,7.8484262,143.64,149.55,5.91
-230.0,230.0,48.8125161,7.8485626,143.59,155.41,11.82
-220.0,230.0,48.8125161,7.848699,143.36,153.59,10.23
-210.0,230.0,48.8125161,7.8488355,143.28,149.57,6.29
-200.0,230.0,48.8125161,7.8489719,143.17,161.06,17.89
-190.0,230.0,48.8125161,7.8491083,142.92,150.79,7.87
-180.0,230.0,48.8125161,7.8492447,143.12,147.56,4.44
-170.0,230.0,48.8125161,7.8493811,143.05,150.75,7.7
-160.0,230.0,48.8125161,7.8495175,142.96,144.76,1.8
-150.0,230.0,48.8125161,7.8496539,142.96,153.93,10.98
-140.0,230.0,48.8125161,7.8497903,142.98,143.19,0.21
-130.0,230.0,48.8125161,7.8499267,142.95,144.66,1.71
-120.0,230.0,48.8125161,7.8500631,143.18,145.94,2.77
-110.0,230.0,48.8125161,7.8501995,143.09,145.61,2.52
-100.0,230.0,48.8125161,7.8503359,143.05,143.05,0.0
-90.0,230.0,48.8125161,7.8504723,143.04,147.45,4.42
-80.0,230.0,48.8125161,7.8506087,142.73,142.73,0.0
-70.0,230.0,48.8125161,7.8507452,142.62,142.62,0.0
-60.0,230.0,48.8125161,7.8508816,142.66,142.66,0.0
-50.0,230.0,48.8125161,7.851018,142.66,142.66,0.0
-40.0,230.0,48.8125161,7.8511544,142.57,142.57,0.0
-30.0,230.0,48.8125161,7.8512908,142.85,154.4,11.55
-20.0,230.0,48.8125161,7.8514272,142.72,155.48,12.76
-10.0,230.0,48.8125161,7.8515636,142.56,155.43,12.87
0.0,230.0,48.8125161,7.8517,142.53,148.48,5.95
10.0,230.0,48.8125161,7.8518364,142.58,150.83,8.25
20.0,230.0,48.8125161,7.8519728,142.71,142.71,0.0
30.0,230.0,48.8125161,7.8521092,142.55,155.01,12.45
40.0,230.0,48.8125161,7.8522456,142.78,142.82,0.05
50.0,230.0,48.8125161,7.852382,142.64,144.02,1.38
60.0,230.0,48.8125161,7.8525184,142.73,144.51,1.78
70.0,230.0,48.8125161,7.8526548,142.61,142.61,0.0
80.0,230.0,48.8125161,7.8527913,142.65,142.65,0.0
90.0,230.0,48.8125161,7.8529277,142.66,142.66,0.0
100.0,230.0,48.8125161,7.8530641,142.54,142.54,0.0
110.0,230.0,48.8125161,7.8532005,142.66,142.66,0.0
120.0,230.0,48.8125161,7.8533369,142.21,142.21,0.0
130.0,230.0,48.8125161,7.8534733,142.57,142.57,0.0
140.0,230.0,48.8125161,7.8536097,142.62,142.62,0.0
150.0,230.0,48.8125161,7.8537461,142.61,142.61,0.0
160.0,230.0,48.8125161,7.8538825,142.56,142.56,0.0
170.0,230.0,48.8125161,7.8540189,142.46,142.46,0.0
180.0,230.0,48.8125161,7.8541553,142.34,142.34,0.0
190.0,230.0,48.8125161,7.8542917,142.41,142.41,0.0
200.0,230.0,48.8125161,7.8544281,142.49,142.49,0.0
210.0,230.0,48.8125161,7.8545645,142.35,142.35,0.0
220.0,230.0,48.8125161,7.854701,142.4,142.4,0.0
230.0,230.0,48.8125161,7.8548374,142.28,142.28,0.0
240.0,230.0,48.8125161,7.8549738,142.18,142.18,0.0
250.0,230.0,48.8125161,7.8551102,142.17,142.17,0.0
260.0,230.0,48.8125161,7.8552466,142.26,142.26,0.0
270.0,230.0,48.8125161,7.855383,142.28,142.28,0.0
280.0,230.0,48.8125161,7.8555194,142.27,142.27,0.0
290.0,230.0,48.8125161,7.8556558,142.19,142.19,0.0
300.0,230.0,48.8125161,7.8557922,142.16,142.16,0.0
-300.0,220.0,48.8124263,7.8476078,143.19,143.19,0.0
-290.0,220.0,48.8124263,7.8477442,143.11,144.48,1.37
-280.0,220.0,48.8124263,7.8478806,143.28,143.28,0.0
-270.0,220.0,48.8124263,7.848017,143.89,151.33,7.43
-260.0,220.0,48.8124263,7.8481534,143.69,145.49,1.8
-250.0,220.0,48.8124263,7.8482898,143.55,154.12,10.57
-240.0,220.0,48.8124263,7.8484262,143.79,143.81,0.02
-230.0,220.0,48.8124263,7.8485626,143.48,152.09,8.61
-220.0,220.0,48.8124263,7.848699,143.3,151.3,8.0
-210.0,220.0,48.8124263,7.8488355,143.19,152.79,9.6
-200.0,220.0,48.8124263,7.8489719,143.22,147.34,4.11
-190.0,220.0,48.8124263,7.8491083,143.26,145.94,2.68
-180.0,220.0,48.8124263,7.8492447,143.37,143.37,0.0
-170.0,220.0,48.8124263,7.8493811,143.28,144.57,1.29
-160.0,220.0,48.8124263,7.8495175,143.36,144.88,1.53
-150.0,220.0,48.8124263,7.8496539,143.4,145.61,2.22
-140.0,220.0,48.8124263,7.8497903,143.2,146.38,3.19
-130.0,220.0,48.8124263,7.8499267,143.41,143.41,0.0
-120.0,220.0,48.8124263,7.8500631,143.34,158.71,15.37
-110.0,220.0,48.8124263,7.8501995,143.21,148.0,4.79
-100.0,220.0,48.8124263,7.8503359,143.23,147.04,3.81
-90.0,220.0,48.8124263,7.8504723,142.99,142.99,0.01
-80.0,220.0,48.8124263,7.8506087,142.72,150.82,8.09
-70.0,220.0,48.8124263,7.8507452,142.75,142.75,0.0
-60.0,220.0,48.8124263,7.8508816,142.63,142.63,0.0
-50.0,220.0,48.8124263,7.851018,142.76,142.76,0.0
-40.0,220.0,48.8124263,7.8511544,142.73,142.73,0.0
-30.0,220.0,48.8124263,7.8512908,142.76,145.94,3.18
-20.0,220.0,48.8124263,7.8514272,142.82,154.14,11.31
-10.0,220.0,48.8124263,7.8515636,142.96,142.96,0.0
0.0,220.0,48.8124263,7.8517,142.69,142.69,0.0
10.0,220.0,48.8124263,7.8518364,142.78,158.58,15.8
20.0,220.0,48.8124263,7.8519728,142.65,151.59,8.93
30.0,220.0,48.8124263,7.8521092,142.65,143.7,1.05
40.0,220.0,48.8124263,7.8522456,142.76,143.73,0.97
50.0,220.0,48.8124263,7.852382,142.82,142.82,0.0
60.0,220.0,48.8124263,7.8525184,142.75,142.75,0.0
70.0,220.0,48.8124263,7.8526548,142.66,142.65,-0.01
80.0,220.0,48.8124263,7.8527913,142.64,144.38,1.74
90.0,220.0,48.8124263,7.8529277,142.62,142.62,0.0
100.0,220.0,48.8124263,7.8530641,142.53,142.53,0.0
110.0,220.0,48.8124263,7.8532005,142.57,142.57,0.0
120.0,220.0,48.8124263,7.8533369,142.5,142.5,0.0
130.0,220.0,48.8124263,7.8534733,142.47,142.47,0.0
140.0,220.0,48.8124263,7.8536097,142.4,142.4,0.0
150.0,220.0,48.8124263,7.8537461,142.47,142.47,0.0
160.0,220.0,48.8124263,7.8538825,142.48,142.48,0.0
170.0,220.0,48.8124263,7.8540189,142.53,142.53,0.0
180.0,220.0,48.8124263,7.8541553,142.41,142.41,0.0
190.0,220.0,48.8124263,7.8542917,142.37,142.37,0.0
200.0,220.0,48.8124263,7.8544281,142.38,142.38,0.0
210.0,220.0,48.8124263,7.8545645,142.31,142.31,0.0
220.0,220.0,48.8124263,7.854701,142.4,142.4,0.0
230.0,220.0,48.8124263,7.8548374,142.4,142.4,0.0
240.0,220.0,48.8124263,7.8549738,142.3,142.3,0.0
250.0,220.0,48.8124263,7.8551102,142.21,142.21,0.0
260.0,220.0,48.8124263,7.8552466,142.19,142.19,0.0
270.0,220.0,48.8124263,7.855383,142.17,142.17,0.0
280.0,220.0,48.8124263,7.8555194,142.24,142.24,0.0
290.0,220.0,48.8124263,7.8556558,142.2,142.2,0.0
300.0,220.0,48.8124263,7.8557922,142.11,142.11,0.0
-300.0,210.0,48.8123365,7.8476078,143.03,145.91,2.87
-290.0,210.0,48.8123365,7.8477442,143.15,143.15,0.0
-280.0,210.0,48.8123365,7.8478806,143.16,143.16,0.0
-270.0,210.0,48.8123365,7.848017,143.42,143.42,0.0
-260.0,210.0,48.8123365,7.8481534,143.49,148.05,4.56
-250.0,210.0,48.8123365,7.8482898,143.57,147.6,4.03
-240.0,210.0,48.8123365,7.8484262,143.49,147.52,4.03
-230.0,210.0,48.8123365,7.8485626,143.47,145.02,1.55
-220.0,210.0,48.8123365,7.848699,143.24,153.36,10.12
-210.0,210.0,48.8123365,7.8488355,143.6,151.21,7.6
-200.0,210.0,48.8123365,7.8489719,143.13,143.13,0.0
-190.0,210.0,48.8123365,7.8491083,143.06,145.56,2.51
-180.0,210.0,48.8123365,7.8492447,142.99,143.43,0.44
-170.0,210.0,48.8123365,7.8493811,142.93,142.93,0.0
-160.0,210.0,48.8123365,7.8495175,142.93,151.78,8.85
-150.0,210.0,48.8123365,7.8496539,142.85,144.22,1.37
-140.0,210.0,48.8123365,7.8497903,142.91,152.16,9.25
-130.0,210.0,48.8123365,7.8499267,143.03,144.39,1.36
-120.0,210.0,48.8123365,7.8500631,143.05,153.38,10.33
-110.0,210.0,48.8123365,7.8501995,143.53,147.47,3.94
-100.0,210.0,48.8123365,7.8503359,143.27,151.83,8.56
-90.0,210.0,48.8123365,7.8504723,143.09,149.86,6.77
-80.0,210.0,48.8123365,7.8506087,142.8,153.52,10.72
-70.0,210.0,48.8123365,7.8507452,142.56,142.56,0.0
-60.0,210.0,48.8123365,7.8508816,142.64,142.64,0.0
-50.0,210.0,48.8123365,7.851018,142.77,142.77,0.0
-40.0,210.0,48.8123365,7.8511544,142.76,142.76,0.0
-30.0,210.0,48.8123365,7.8512908,142.78,142.78,0.0
-20.0,210.0,48.8123365,7.8514272,142.92,143.0,0.09
-10.0,210.0,48.8123365,7.8515636,142.74,142.74,0.0
0.0,210.0,48.8123365,7.8517,142.7,153.09,10.38
10.0,210.0,48.8123365,7.8518364,142.6,151.79,9.19
20.0,210.0,48.8123365,7.8519728,142.62,153.22,10.6
30.0,210.0,48.8123365,7.8521092,142.62,142.62,0.0
40.0,210.0,48.8123365,7.8522456,142.68,143.88,1.2
50.0,210.0,48.8123365,7.852382,142.79,142.79,0.0
60.0,210.0,48.8123365,7.8525184,142.89,142.89,0.0
70.0,210.0,48.8123365,7.8526548,142.74,142.74,0.0
80.0,210.0,48.8123365,7.8527913,142.66,142.66,0.0
90.0,210.0,48.8123365,7.8529277,142.63,142.63,0.0
100.0,210.0,48.8123365,7.8530641,142.53,142.53,0.0
110.0,210.0,48.8123365,7.8532005,142.59,142.59,0.0
120.0,210.0,48.8123365,7.8533369,142.58,142.58,0.0
130.0,210.0,48.8123365,7.8534733,142.49,142.49,0.0
140.0,210.0,48.8123365,7.8536097,142.51,142.51,0.0
150.0,210.0,48.8123365,7.8537461,142.46,142.46,0.0
160.0,210.0,48.8123365,7.8538825,142.42,142.42,0.0
170.0,210.0,48.8123365,7.8540189,142.42,142.42,0.0
180.0,210.0,48.8123365,7.8541553,142.32,142.32,0.0
190.0,210.0,48.8123365,7.8542917,142.35,142.35,0.0
200.0,210.0,48.8123365,7.8544281,142.36,142.36,0.0
210.0,210.0,48.8123365,7.8545645,142.38,142.38,0.0
220.0,210.0,48.8123365,7.854701,142.29,142.29,0.0
230.0,210.0,48.8123365,7.8548374,142.29,142.29,0.0
240.0,210.0,48.8123365,7.8549738,142.34,142.34,0.0
250.0,210.0,48.8123365,7.8551102,142.3,142.3,0.0
260.0,210.0,48.8123365,7.8552466,142.32,142.32,0.0
270.0,210.0,48.8123365,7.855383,142.24,142.24,0.0
280.0,210.0,48.8123365,7.8555194,142.26,142.26,0.0
290.0,210.0,48.8123365,7.8556558,142.31,142.31,0.0
300.0,210.0,48.8123365,7.8557922,142.22,142.22,0.0
-300.0,200.0,48.8122466,7.8476078,143.03,143.03,0.0
-290.0,200.0,48.8122466,7.8477442,143.09,143.5,0.42
-280.0,200.0,48.8122466,7.8478806,143.0,143.0,0.0
-270.0,200.0,48.8122466,7.848017,143.06,143.06,0.0
-260.0,200.0,48.8122466,7.8481534,143.46,143.46,0.0
-250.0,200.0,48.8122466,7.8482898,143.75,143.75,0.0
-240.0,200.0,48.8122466,7.8484262,144.32,150.64,6.31
-230.0,200.0,48.8122466,7.8485626,143.59,151.13,7.54
-220.0,200.0,48.8122466,7.848699,143.0,152.11,9.11
-210.0,200.0,48.8122466,7.8488355,143.3,146.21,2.91
-200.0,200.0,48.8122466,7.8489719,143.01,152.27,9.27
-190.0,200.0,48.8122466,7.8491083,142.97,157.19,14.22
-180.0,200.0,48.8122466,7.8492447,142.94,143.84,0.89
-170.0,200.0,48.8122466,7.8493811,143.01,144.65,1.65
-160.0,200.0,48.8122466,7.8495175,142.8,146.06,3.26
-150.0,200.0,48.8122466,7.8496539,142.84,143.54,0.71
-140.0,200.0,48.8122466,7.8497903,142.89,144.38,1.49
-130.0,200.0,48.8122466,7.8499267,142.92,144.5,1.58
-120.0,200.0,48.8122466,7.8500631,142.91,147.84,4.92
-110.0,200.0,48.8122466,7.8501995,142.93,153.23,10.3
-100.0,200.0,48.8122466,7.8503359,143.49,149.2,5.71
-90.0,200.0,48.8122466,7.8504723,143.1,150.2,7.1
-80.0,200.0,48.8122466,7.8506087,142.82,152.55,9.74
-70.0,200.0,48.8122466,7.8507452,142.61,142.61,0.0
-60.0,200.0,48.8122466,7.8508816,142.65,142.65,0.0
-50.0,200.0,48.8122466,7.851018,142.6,142.6,0.0
-40.0,200.0,48.8122466,7.8511544,142.72,142.72,0.0
-30.0,200.0,48.8122466,7.8512908,142.66,142.66,0.0
-20.0,200.0,48.8122466,7.8514272,142.79,142.79,0.0
-10.0,200.0,48.8122466,7.8515636,142.84,143.71,0.88
0.0,200.0,48.8122466,7.8517,142.69,142.69,0.0
10.0,200.0,48.8122466,7.8518364,142.82,143.16,0.34
20.0,200.0,48.8122466,7.8519728,142.67,148.47,5.81
30.0,200.0,48.8122466,7.8521092,142.72,142.72,0.0
40.0,200.0,48.8122466,7.8522456,142.79,142.79,0.0
50.0,200.0,48.8122466,7.852382,142.75,156.96,14.21
60.0,200.0,48.8122466,7.8525184,142.74,152.7,9.96
70.0,200.0,48.8122466,7.8526548,142.74,142.74,0.0
80.0,200.0,48.8122466,7.8527913,142.86,142.86,0.0
90.0,200.0,48.8122466,7.8529277,142.76,142.76,0.0
100.0,200.0,48.8122466,7.8530641,142.59,142.59,0.0
110.0,200.0,48.8122466,7.8532005,142.33,142.33,0.0
120.0,200.0,48.8122466,7.8533369,142.46,142.46,0.0
130.0,200.0,48.8122466,7.8534733,142.38,142.38,0.0
140.0,200.0,48.8122466,7.8536097,142.49,142.49,0.0
150.0,200.0,48.8122466,7.8537461,142.47,142.47,0.0
160.0,200.0,48.8122466,7.8538825,142.42,142.42,0.0
170.0,200.0,48.8122466,7.8540189,142.52,142.52,0.0
180.0,200.0,48.8122466,7.8541553,142.42,142.42,0.0
190.0,200.0,48.8122466,7.8542917,142.53,142.53,0.0
200.0,200.0,48.8122466,7.8544281,142.39,142.39,0.0
210.0,200.0,48.8122466,7.8545645,142.43,142.43,0.0
220.0,200.0,48.8122466,7.854701,142.34,142.34,0.0
230.0,200.0,48.8122466,7.8548374,142.34,142.34,0.0
240.0,200.0,48.8122466,7.8549738,142.32,142.32,0.0
250.0,200.0,48.8122466,7.8551102,142.42,142.42,0.0
260.0,200.0,48.8122466,7.8552466,142.12,142.12,0.0
270.0,200.0,48.8122466,7.855383,142.22,142.22,0.0
280.0,200.0,48.8122466,7.8555194,142.33,142.33,0.0
290.0,200.0,48.8122466,7.8556558,142.37,142.37,0.0
300.0,200.0,48.8122466,7.8557922,142.21,142.21,0.0
-300.0,190.0,48.8121568,7.8476078,142.92,144.28,1.36
-290.0,190.0,48.8121568,7.8477442,142.89,145.17,2.28
-280.0,190.0,48.8121568,7.8478806,142.86,143.59,0.73
-270.0,190.0,48.8121568,7.848017,142.97,142.97,0.0
-260.0,190.0,48.8121568,7.8481534,143.39,144.43,1.05
-250.0,190.0,48.8121568,7.8482898,143.36,144.25,0.89
-240.0,190.0,48.8121568,7.8484262,143.65,143.65,0.0
-230.0,190.0,48.8121568,7.8485626,143.46,151.97,8.51
-220.0,190.0,48.8121568,7.848699,143.07,143.07,0.0
-210.0,190.0,48.8121568,7.8488355,142.94,142.94,0.0
-200.0,190.0,48.8121568,7.8489719,143.35,143.35,0.0
-190.0,190.0,48.8121568,7.8491083,142.73,142.91,0.18
-180.0,190.0,48.8121568,7.8492447,142.84,143.91,1.07
-170.0,190.0,48.8121568,7.8493811,142.99,154.66,11.67
-160.0,190.0,48.8121568,7.8495175,142.95,148.28,5.33
-150.0,190.0,48.8121568,7.8496539,142.93,144.22,1.29
-140.0,190.0,48.8121568,7.8497903,142.91,148.56,5.65
-130.0,190.0,48.8121568,7.8499267,142.95,151.15,8.2
-120.0,190.0,48.8121568,7.8500631,142.92,147.39,4.47
-110.0,190.0,48.8121568,7.8501995,142.82,154.01,11.19
-100.0,190.0,48.8121568,7.8503359,143.33,151.31,7.99
-90.0,190.0,48.8121568,7.8504723,142.99,158.34,15.35
-80.0,190.0,48.8121568,7.8506087,142.76,150.77,8.01
-70.0,190.0,48.8121568,7.8507452,142.6,146.25,3.65
-60.0,190.0,48.8121568,7.8508816,142.56,142.56,0.0
-50.0,190.0,48.8121568,7.851018,142.54,142.54,0.0
-40.0,190.0,48.8121568,7.8511544,142.54,142.54,0.0
-30.0,190.0,48.8121568,7.8512908,142.5,142.5,0.0
-20.0,190.0,48.8121568,7.8514272,142.89,155.73,12.85
-10.0,190.0,48.8121568,7.8515636,142.65,142.65,0.0
0.0,190.0,48.8121568,7.8517,142.53,142.88,0.35
10.0,190.0,48.8121568,7.8518364,142.5,142.57,0.07
20.0,190.0,48.8121568,7.8519728,142.57,142.57,0.0
30.0,190.0,48.8121568,7.8521092,142.55,142.55,0.0
40.0,190.0,48.8121568,7.8522456,142.53,142.63,0.1
50.0,190.0,48.8121568,7.852382,142.52,156.52,14.0
60.0,190.0,48.8121568,7.8525184,142.5,156.09,13.59
70.0,190.0,48.8121568,7.8526548,142.64,151.7,9.06
80.0,190.0,48.8121568,7.8527913,142.54,142.54,0.0
90.0,190.0,48.8121568,7.8529277,142.82,142.82,0.0
100.0,190.0,48.8121568,7.8530641,142.6,143.37,0.77
110.0,190.0,48.8121568,7.8532005,142.46,142.46,0.0
120.0,190.0,48.8121568,7.8533369,142.41,142.41,0.0
130.0,190.0,48.8121568,7.8534733,142.43,142.43,0.0
140.0,190.0,48.8121568,7.8536097,142.29,142.29,0.0
150.0,190.0,48.8121568,7.8537461,142.33,142.33,0.0
160.0,190.0,48.8121568,7.8538825,142.32,142.32,0.0
170.0,190.0,48.8121568,7.8540189,142.41,142.41,0.0
180.0,190.0,48.8121568,7.8541553,142.39,142.39,0.0
190.0,190.0,48.8121568,7.8542917,142.41,142.41,0.0
200.0,190.0,48.8121568,7.8544281,142.46,142.46,0.0
210.0,190.0,48.8121568,7.8545645,142.33,142.33,0.0
220.0,190.0,48.8121568,7.854701,142.34,142.34,0.0
230.0,190.0,48.8121568,7.8548374,142.31,142.31,0.0
240.0,190.0,48.8121568,7.8549738,142.24,142.24,0.0
250.0,190.0,48.8121568,7.8551102,142.34,142.34,0.0
260.0,190.0,48.8121568,7.8552466,142.33,142.33,0.0
270.0,190.0,48.8121568,7.855383,142.31,142.31,0.0
280.0,190.0,48.8121568,7.8555194,142.42,142.42,0.0
290.0,190.0,48.8121568,7.8556558,142.25,142.25,0.0
300.0,190.0,48.8121568,7.8557922,142.28,142.28,0.0
-300.0,180.0,48.812067,7.8476078,142.93,143.92,1.0
-290.0,180.0,48.812067,7.8477442,142.81,154.78,11.97
-280.0,180.0,48.812067,7.8478806,142.96,148.31,5.35
-270.0,180.0,48.812067,7.848017,142.88,142.88,0.0
-260.0,180.0,48.812067,7.8481534,142.92,142.92,0.0
-250.0,180.0,48.812067,7.8482898,143.15,143.15,0.0
-240.0,180.0,48.812067,7.8484262,143.32,153.2,9.89
-230.0,180.0,48.812067,7.8485626,143.83,143.96,0.13
-220.0,180.0,48.812067,7.848699,143.52,143.52,0.0
-210.0,180.0,48.812067,7.8488355,142.96,146.35,3.4
-200.0,180.0,48.812067,7.8489719,142.95,146.46,3.51
-190.0,180.0,48.812067,7.8491083,142.9,143.61,0.71
-180.0,180.0,48.812067,7.8492447,143.13,150.06,6.93
-170.0,180.0,48.812067,7.8493811,143.03,152.94,9.91
-160.0,180.0,48.812067,7.8495175,143.02,143.69,0.67
-150.0,180.0,48.812067,7.8496539,143.04,149.93,6.89
-140.0,180.0,48.812067,7.8497903,142.82,155.64,12.82
-130.0,180.0,48.812067,7.8499267,143.01,154.08,11.08
-120.0,180.0,48.812067,7.8500631,142.75,153.87,11.12
-110.0,180.0,48.812067,7.8501995,142.79,153.83,11.04
-100.0,180.0,48.812067,7.8503359,143.23,156.0,12.77
-90.0,180.0,48.812067,7.8504723,143.07,155.06,12.0
-80.0,180.0,48.812067,7.8506087,142.78,150.73,7.95
-70.0,180.0,48.812067,7.8507452,142.55,152.8,10.25
-60.0,180.0,48.812067,7.8508816,142.46,142.46,0.0
-50.0,180.0,48.812067,7.851018,142.4,142.4,0.0
-40.0,180.0,48.812067,7.8511544,142.43,142.43,0.0
-30.0,180.0,48.812067,7.8512908,142.53,142.53,0.0
-20.0,180.0,48.812067,7.8514272,142.59,146.85,4.26
-10.0,180.0,48.812067,7.8515636,142.6,143.3,0.7
0.0,180.0,48.812067,7.8517,142.43,142.43,0.0
10.0,180.0,48.812067,7.8518364,142.71,142.71,0.0
20.0,180.0,48.812067,7.8519728,142.68,142.68,0.0
30.0,180.0,48.812067,7.8521092,142.48,144.6,2.12
40.0,180.0,48.812067,7.8522456,142.57,142.57,0.0
50.0,180.0,48.812067,7.852382,142.5,142.5,0.0
60.0,180.0,48.812067,7.8525184,142.57,142.57,0.0
70.0,180.0,48.812067,7.8526548,142.49,142.49,0.0
80.0,180.0,48.812067,7.8527913,142.52,143.51,1.0
90.0,180.0,48.812067,7.8529277,142.85,143.87,1.02
100.0,180.0,48.812067,7.8530641,142.71,142.71,-0.0
110.0,180.0,48.812067,7.8532005,142.42,142.42,0.0
120.0,180.0,48.812067,7.8533369,142.48,142.48,0.0
130.0,180.0,48.812067,7.8534733,142.56,142.56,0.0
140.0,180.0,48.812067,7.8536097,142.36,142.36,0.0
150.0,180.0,48.812067,7.8537461,142.38,142.38,0.0
160.0,180.0,48.812067,7.8538825,142.43,142.43,0.0
170.0,180.0,48.812067,7.8540189,142.45,142.45,0.0
180.0,180.0,48.812067,7.8541553,142.46,142.46,0.0
190.0,180.0,48.812067,7.8542917,142.36,142.36,0.0
200.0,180.0,48.812067,7.8544281,142.47,142.47,0.0
210.0,180.0,48.812067,7.8545645,142.41,142.41,0.0
220.0,180.0,48.812067,7.854701,142.34,142.34,0.0
230.0,180.0,48.812067,7.8548374,142.37,142.37,0.0
240.0,180.0,48.812067,7.8549738,142.34,142.34,0.0
250.0,180.0,48.812067,7.8551102,142.4,142.4,0.0
260.0,180.0,48.812067,7.8552466,142.39,142.39,0.0
270.0,180.0,48.812067,7.855383,142.35,142.35,0.0
280.0,180.0,48.812067,7.8555194,142.27,142.27,0.0
290.0,180.0,48.812067,7.8556558,142.29,142.29,0.0
300.0,180.0,48.812067,7.8557922,142.26,142.26,0.0
-300.0,170.0,48.8119771,7.8476078,143.12,146.09,2.97
-290.0,170.0,48.8119771,7.8477442,142.87,142.93,0.06
-280.0,170.0,48.8119771,7.8478806,142.94,150.78,7.84
-270.0,170.0,48.8119771,7.848017,142.89,143.41,0.52
-260.0,170.0,48.8119771,7.8481534,142.84,142.84,0.0
-250.0,170.0,48.8119771,7.8482898,143.04,144.79,1.75
-240.0,170.0,48.8119771,7.8484262,143.31,143.31,0.0
-230.0,170.0,48.8119771,7.8485626,143.22,144.4,1.18
-220.0,170.0,48.8119771,7.848699,143.25,144.11,0.86
-210.0,170.0,48.8119771,7.8488355,142.99,146.71,3.72
-200.0,170.0,48.8119771,7.8489719,142.83,143.54,0.71
-190.0,170.0,48.8119771,7.8491083,142.91,146.61,3.7
-180.0,170.0,48.8119771,7.8492447,143.01,154.08,11.07
-170.0,170.0,48.8119771,7.8493811,143.53,154.29,10.76
-160.0,170.0,48.8119771,7.8495175,143.23,154.24,11.01
-150.0,170.0,48.8119771,7.8496539,142.97,147.05,4.08
-140.0,170.0,48.8119771,7.8497903,142.82,155.05,12.22
-130.0,170.0,48.8119771,7.8499267,142.85,154.12,11.27
-120.0,170.0,48.8119771,7.8500631,142.73,157.05,14.32
-110.0,170.0,48.8119771,7.8501995,142.67,155.97,13.3
-100.0,170.0,48.8119771,7.8503359,142.92,154.1,11.18
-90.0,170.0,48.8119771,7.8504723,143.09,156.29,13.2
-80.0,170.0,48.8119771,7.8506087,142.66,157.5,14.84
-70.0,170.0,48.8119771,7.8507452,142.61,158.02,15.41
-60.0,170.0,48.8119771,7.8508816,142.48,142.48,0.0
-50.0,170.0,48.8119771,7.851018,142.43,142.43,0.0
-40.0,170.0,48.8119771,7.8511544,142.45,142.45,0.0
-30.0,170.0,48.8119771,7.8512908,142.42,142.42,0.0
-20.0,170.0,48.8119771,7.8514272,142.42,142.42,0.0
-10.0,170.0,48.8119771,7.8515636,142.57,142.57,0.0
0.0,170.0,48.8119771,7.8517,142.54,142.54,0.0
10.0,170.0,48.8119771,7.8518364,142.71,142.71,0.0
20.0,170.0,48.8119771,7.8519728,142.64,142.64,0.0
30.0,170.0,48.8119771,7.8521092,142.54,142.54,0.0
40.0,170.0,48.8119771,7.8522456,142.62,143.76,1.14
50.0,170.0,48.8119771,7.852382,142.71,142.71,0.0
60.0,170.0,48.8119771,7.8525184,142.49,142.6,0.11
70.0,170.0,48.8119771,7.8526548,142.58,142.58,0.0
80.0,170.0,48.8119771,7.8527913,142.59,143.6,1.01
90.0,170.0,48.8119771,7.8529277,142.98,143.8,0.82
100.0,170.0,48.8119771,7.8530641,142.81,143.07,0.27
110.0,170.0,48.8119771,7.8532005,142.6,142.6,0.0
120.0,170.0,48.8119771,7.8533369,142.71,142.71,0.0
130.0,170.0,48.8119771,7.8534733,142.51,142.51,0.0
140.0,170.0,48.8119771,7.8536097,142.53,142.53,0.0
150.0,170.0,48.8119771,7.8537461,142.5,142.5,0.0
160.0,170.0,48.8119771,7.8538825,142.49,142.49,0.0
170.0,170.0,48.8119771,7.8540189,142.44,142.44,0.0
180.0,170.0,48.8119771,7.8541553,142.46,142.46,0.0
190.0,170.0,48.8119771,7.8542917,142.33,142.33,0.0
200.0,170.0,48.8119771,7.8544281,142.39,142.39,0.0
210.0,170.0,48.8119771,7.8545645,142.38,142.38,0.0
220.0,170.0,48.8119771,7.854701,142.43,142.43,0.0
230.0,170.0,48.8119771,7.8548374,142.25,142.25,0.0
240.0,170.0,48.8119771,7.8549738,142.17,142.17,0.0
250.0,170.0,48.8119771,7.8551102,142.23,142.23,0.0
260.0,170.0,48.8119771,7.8552466,142.39,142.39,0.0
270.0,170.0,48.8119771,7.855383,142.44,142.44,0.0
280.0,170.0,48.8119771,7.8555194,142.23,142.23,0.0
290.0,170.0,48.8119771,7.8556558,142.39,142.39,0.0
300.0,170.0,48.8119771,7.8557922,142.34,142.34,0.0
-300.0,160.0,48.8118873,7.8476078,143.0,151.2,8.21
-290.0,160.0,48.8118873,7.8477442,142.91,142.93,0.02
-280.0,160.0,48.8118873,7.8478806,142.89,142.89,0.0
-270.0,160.0,48.8118873,7.848017,142.83,142.83,0.0
